Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
mub	chr3L_+_21862131_21872115_21879941_21888632_21888692_21902996_21907344	5_Junction_100232_Junction_100235	J002	0.0146815402478255	0.0450559965951669	0.831901096034417	0.93738438066279	14.3687619045056	14.3233263722743	-0.0138048257888848	chr3L	21879941	21907344	27404	+	95	111	134	130	132	140	95.00%	92.50%	90.54%	91.55%	89.80%	94.59%	0.00700000000000001
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	3_Junction_100628_Junction_100633_Junction_100636_Junction_100638	J001	0.00580289320612096	14.7879940458271	0.00012029896675051	0.00151383465681087	16.1637207707289	17.685362926957	0.437534870168832	chr3L	22269920	22271556	1637	+	147	138	248	251	244	251	27.32%	28.34%	33.51%	40.03%	38.30%	40.68%	-0.0994666666666666
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	3_Junction_100628_Junction_100633_Junction_100636_Junction_100638	J002	0.00489326307757299	2.54622613776175	0.110558053052833	0.320243479401526	16.1862213338128	16.8935022504989	0.204690167676064	chr3L	22270976	22271556	581	+	182	135	215	204	224	210	33.83%	27.72%	29.05%	32.54%	35.16%	34.04%	-0.0371333333333333
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	3_Junction_100628_Junction_100633_Junction_100636_Junction_100638	J003	0.00577636071580111	18.3123717090171	1.87485639566465e-05	0.000302467729065526	17.0931093228036	15.5398021170593	-0.451526397584038	chr3L	22271284	22271556	273	+	190	197	247	169	163	154	35.32%	40.45%	33.38%	26.95%	25.59%	24.96%	0.1055
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	3_Junction_100628_Junction_100633_Junction_100636_Junction_100638	J004	0.0112404032712348	38.1350974034227	6.60119905118158e-10	2.43018698135791e-08	7.41186751719183	3.15024143321394	-2.6441901913704	chr3L	22271380	22271556	177	+	19	17	30	3	6	2	3.53%	3.49%	4.05%	0.48%	0.94%	0.32%	0.0311
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	5_Junction_100627_Junction_100628	J001	0.00805011558169351	0.204979143051474	0.650731490750484	0.84542141070925	19.0285790620299	18.9062892820934	-0.0341572277336262	chr3L	22269920	22270912	993	+	260	227	322	347	402	340	63.88%	62.19%	56.49%	58.03%	62.23%	57.53%	0.0159000000000001
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	5_Junction_100627_Junction_100628	J002	0.00807780848449816	0.204668296396363	0.650978827853755	0.845488069227955	16.8491063446906	16.9851914896189	0.039122388733162	chr3L	22269920	22271556	1637	+	147	138	248	251	244	251	36.12%	37.81%	43.51%	41.97%	37.77%	42.47%	-0.0159
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	5_Junction_100635_Junction_100636	J001	0.0395420614508724	7.53496256203944	0.00605129947763956	0.0393143627652693	4.13194785811203	2.12410974530704	-1.96945677385542	chr3L	22271284	22271340	57	+	7	4	12	2	2	0	3.55%	1.99%	4.63%	1.17%	1.21%	0.00%	0.0259666666666667
Csp	chr3L_+_22269920_22270912_22270976_22271284_22271340_22271380_22271556	5_Junction_100635_Junction_100636	J002	0.0222043023304778	8.43442127617092	0.00368184039595627	0.0263861121013639	16.0578714970027	16.5779407066732	0.151122107586849	chr3L	22271284	22271556	273	+	190	197	247	169	163	154	96.45%	98.01%	95.37%	98.83%	98.79%	100.00%	-0.0259666666666665
Srpk79D	chr3L_+_22277427_22277482_22277786_22278731_22278821	3_Junction_100663_Junction_100670	J001	0.00750549517472928	8.04832124217511	0.00455458405065862	0.0312230321201964	8.11199241665732	6.47102284342574	-0.744347072792362	chr3L	22277427	22278821	1395	+	22	23	31	22	15	17	2.60%	3.18%	2.70%	1.88%	1.25%	1.65%	0.0123333333333333
Srpk79D	chr3L_+_22277427_22277482_22277786_22278731_22278821	3_Junction_100663_Junction_100670	J002	0.00633309817943571	8.3551834411783	0.0038458863931373	0.0272773755755142	24.8670788393316	25.2371535986884	0.0990470464428661	chr3L	22278731	22278821	91	+	823	700	1117	1151	1182	1013	97.40%	96.82%	97.30%	98.12%	98.75%	98.35%	-0.0123333333333334
Srpk79D	chr3L_+_22277427_22277482_22277786_22278731_22278821	5_Junction_100661_Junction_100662_Junction_100663	J001	0.0216503251796463	0.375723000511428	0.53990114954534	0.776583891181367	5.810902966863	6.16286966913155	0.186074898002081	chr3L	22277427	22277482	56	+	12	15	14	12	15	15	30.77%	38.46%	26.92%	27.27%	42.86%	39.47%	-0.0448333333333332
Srpk79D	chr3L_+_22277427_22277482_22277786_22278731_22278821	5_Junction_100661_Junction_100662_Junction_100663	J002	0.0377022609542066	2.4370245290703	0.11850081402051	0.334855757609376	3.34967557526643	4.45930914180544	0.859676455279412	chr3L	22277427	22277786	360	+	5	1	7	10	5	6	12.82%	2.56%	13.46%	22.73%	14.29%	15.79%	-0.0799
Srpk79D	chr3L_+_22277427_22277482_22277786_22278731_22278821	5_Junction_100661_Junction_100662_Junction_100663	J003	0.010254517601259	3.10642651738264	0.0779838858093863	0.255443749147501	7.6343989213947	6.89285995608648	-0.336358438681684	chr3L	22277427	22278821	1395	+	22	23	31	22	15	17	56.41%	58.97%	59.62%	50.00%	42.86%	44.74%	0.124666666666667
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	3_Junction_100745_Junction_100749_Junction_100759	J001	0.00852968191794953	7.39057707052572	0.00655664495479008	0.0418526856658058	11.2385777809316	10.3100023399334	-0.323543355762824	chr3L	22303608	22307545	3938	-	58	44	78	57	51	47	76.32%	65.67%	67.83%	54.81%	58.62%	56.63%	0.132533333333333
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	3_Junction_100745_Junction_100749_Junction_100759	J002	0.011886634075731	2.32788202488781	0.127074671221619	0.350150293984218	7.52513051450319	8.30094274016082	0.330214804617333	chr3L	22304529	22307545	3017	-	15	22	30	32	29	30	19.74%	32.84%	26.09%	30.77%	33.33%	36.14%	-0.0719
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	3_Junction_100745_Junction_100749_Junction_100759	J003	0.0477093755527154	4.60885139716062	0.0318073309528273	0.138175192571043	3.22724616659394	4.87857440003608	1.24491088052329	chr3L	22306914	22307545	632	-	3	1	7	15	7	6	3.95%	1.49%	6.09%	14.42%	8.05%	7.23%	-0.0605666666666667
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	5_Junction_100744_Junction_100745	J001	0.00630838607559339	1.16145897947928	0.281163166337341	0.558848811901789	8.84175732868696	9.30456197666719	0.179103281181022	chr3L	22303608	22303697	90	-	38	24	43	42	39	31	39.58%	35.29%	35.54%	42.42%	43.33%	39.74%	-0.0502666666666667
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	5_Junction_100744_Junction_100745	J002	0.00608958098950434	1.17067057710899	0.279263497815726	0.556646695931617	10.9531797998142	10.5896186790433	-0.126645952168691	chr3L	22303608	22307545	3938	-	58	44	78	57	51	47	60.42%	64.71%	64.46%	57.58%	56.67%	60.26%	0.0502666666666666
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	5_Junction_100747_Junction_100749	J001	0.0227332749112148	0.563618054160933	0.452806135698472	0.714932621939514	4.30651769024037	4.76582915110791	0.308754467019119	chr3L	22304529	22304965	437	-	4	5	8	13	12	6	21.05%	18.52%	21.05%	28.89%	29.27%	16.67%	-0.0473666666666666
Ten-m	chr3L_-_22303608_22303697_22304529_22304965_22306914_22307545	5_Junction_100747_Junction_100749	J002	0.0176433204045597	0.597935710616845	0.439366731662988	0.705105126374269	8.0388511103903	7.77519291015448	-0.11221740376931	chr3L	22304529	22307545	3017	-	15	22	30	32	29	30	78.95%	81.48%	78.95%	71.11%	70.73%	83.33%	0.0473666666666667
lncRNA:CR42862	chr3L_+_225918_226003_227092_229244_229587	3_Junction_101147_Junction_101800	J001	0.149938033053209	19.9836385305222	7.81076506729251e-06	0.000137887155451481	1.88828456598936	5.32950910883351	3.09151678739377	chr3L	225918	229587	3670	+	1	3	0	14	7	9	3.45%	14.29%	0.00%	58.33%	36.84%	47.37%	-0.416
lncRNA:CR42862	chr3L_+_225918_226003_227092_229244_229587	3_Junction_101147_Junction_101800	J002	0.126650982875365	21.8446639006774	2.9563760770362e-06	5.82042769123146e-05	8.26829532126304	5.49989591784024	-1.32361361532881	chr3L	229244	229587	344	+	28	18	51	10	12	10	96.55%	85.71%	100.00%	41.67%	63.16%	52.63%	0.416
lncRNA:CR42862	chr3L_+_225918_226003_227092_229244_229587	5_Junction_101137_Junction_101141_Junction_101147	J001	0.0235284713108224	22.0655456440985	2.6349701560366e-06	5.23579083804353e-05	7.61891939373732	5.62304491962561	-0.978803967698163	chr3L	225918	226003	86	+	20	12	18	19	15	18	95.24%	75.00%	90.00%	42.22%	50.00%	52.94%	0.3836
lncRNA:CR42862	chr3L_+_225918_226003_227092_229244_229587	5_Junction_101137_Junction_101141_Junction_101147	J002	0.0297314343536689	9.51231436333858	0.00204097588004822	0.0164613096685722	2.00518577804252	4.12713164148092	2.13412329758805	chr3L	225918	227092	1175	+	0	1	2	12	8	7	0.00%	6.25%	10.00%	26.67%	26.67%	20.59%	-0.192266666666667
lncRNA:CR42862	chr3L_+_225918_226003_227092_229244_229587	5_Junction_101137_Junction_101141_Junction_101147	J003	0.0332230510690188	8.80597212456042	0.00300246126080668	0.0224698408498931	2.32062095957068	4.34102333383539	1.86008082463849	chr3L	225918	229587	3670	+	1	3	0	14	7	9	4.76%	18.75%	0.00%	31.11%	23.33%	26.47%	-0.191333333333333
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	3_Junction_101318_Junction_101323_Junction_101327_Junction_101332	J001	0.0115969301592909	6.0222653146608	0.0141265029661424	0.075643967412516	10.6449713180582	11.7494056474327	0.376760820763159	chr3L	22721402	22724191	2790	+	35	39	58	85	98	75	42.68%	46.99%	47.93%	56.29%	64.47%	53.19%	-0.121166666666667
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	3_Junction_101318_Junction_101323_Junction_101327_Junction_101332	J002	0.020898498026812	0.0373604464532917	0.84673302767868	0.942606207758263	9.55576682746394	9.79092480772018	0.0873268859733844	chr3L	22721475	22724191	2717	+	26	33	41	58	43	59	31.71%	39.76%	33.88%	38.41%	28.29%	41.84%	-0.0106333333333333
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	3_Junction_101318_Junction_101323_Junction_101327_Junction_101332	J003	0.0434518648077762	13.255988476928	0.000271710471987776	0.00302984767071111	6.44553500373577	3.65815539049816	-1.74442343703297	chr3L	22721905	22724191	2287	+	16	9	15	4	10	4	19.51%	10.84%	12.40%	2.65%	6.58%	2.84%	0.102266666666667
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	3_Junction_101318_Junction_101323_Junction_101327_Junction_101332	J004	0.0378946981020177	4.26616343099852	0.038878617373652	0.158739116480283	3.93932494797056	2.46541257593116	-1.38946096675223	chr3L	22724104	22724191	88	+	5	2	7	4	1	3	6.10%	2.41%	5.79%	2.65%	0.66%	2.13%	0.0295333333333333
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	3_Junction_101321_Junction_101322	J001	0.0404777257151669	0.878826767500357	0.34852321975549	0.627391728324011	6.45367121692459	6.77528591170688	0.156806205533965	chr3L	22721453	22721524	72	+	26	13	21	13	20	12	72.22%	68.42%	75.00%	92.86%	66.67%	92.31%	-0.120666666666667
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	3_Junction_101321_Junction_101322	J002	0.0545599293822781	0.888228446848785	0.345957833884674	0.625096394402468	4.14043240576581	3.65282110105728	-0.376488382638443	chr3L	22721475	22721524	50	+	10	6	7	1	10	1	27.78%	31.58%	25.00%	7.14%	33.33%	7.69%	0.120666666666667
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	5_Junction_101322_Junction_101323	J001	0.318342408119906	3.10930593352676	0.0778461271715221	0.255109577902655	4.59630849612736	3.28439966532568	-1.01034409091599	chr3L	22721475	22721524	50	+	10	6	7	1	10	1	27.78%	15.38%	14.58%	1.69%	18.87%	1.67%	0.118366666666667
mael	chr3L_+_22721402_22721453_22721475_22721524_22721905_22724104_22724191	5_Junction_101322_Junction_101323	J002	0.292908016946576	3.25293946865908	0.0712954926611	0.240677548294363	8.85146851580096	10.5678013312457	0.637147604526809	chr3L	22721475	22724191	2717	+	26	33	41	58	43	59	72.22%	84.62%	85.42%	98.31%	81.13%	98.33%	-0.118366666666667
CG11367	chr3L_+_22729093_22729834_22732015_22732140_22732579	3_Junction_101358_Junction_101366	J001	0.0336774817191674	7.90892879025942	0.00491913896704872	0.03322228830763	4.04112313190227	5.97908562657392	1.206279490127	chr3L	22729093	22732579	3487	+	4	5	6	26	10	14	3.81%	5.68%	5.83%	17.22%	8.40%	12.84%	-0.0771333333333333
CG11367	chr3L_+_22729093_22729834_22732015_22732140_22732579	3_Junction_101358_Junction_101366	J002	0.0280346068628731	8.48899121597894	0.00357301866657437	0.0257527535239991	13.9364207620857	12.926862902761	-0.315180106908206	chr3L	22732140	22732579	440	+	101	83	97	125	109	95	96.19%	94.32%	94.17%	82.78%	91.60%	87.16%	0.0771333333333334
CG11367	chr3L_+_22729093_22729834_22732015_22732140_22732579	5_Junction_101356_Junction_101357_Junction_101358	J001	0.155578610121512	4.43759235371004	0.0351557922628491	0.148182091119854	4.23531637909134	2.14850973213149	-2.01078167331816	chr3L	22729093	22729834	742	+	6	7	3	5	1	0	7.50%	8.64%	3.41%	4.27%	0.84%	0.00%	0.0481333333333333
CG11367	chr3L_+_22729093_22729834_22732015_22732140_22732579	5_Junction_101356_Junction_101357_Junction_101358	J002	0.0746944996789452	0.577745207014758	0.447197487418153	0.71053314432933	12.7877524651089	12.1358088282796	-0.21052284712105	chr3L	22729093	22732015	2923	+	70	69	79	86	108	82	87.50%	85.19%	89.77%	73.50%	90.76%	85.42%	0.0426
CG11367	chr3L_+_22729093_22729834_22732015_22732140_22732579	5_Junction_101356_Junction_101357_Junction_101358	J003	0.0652090899518678	5.50387814125065	0.0189743481778986	0.0948141802501854	4.0484757078267	5.96734731981607	1.19458480915491	chr3L	22729093	22732579	3487	+	4	5	6	26	10	14	5.00%	6.17%	6.82%	22.22%	8.40%	14.58%	-0.0907
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	3_Junction_101422_Junction_101436_Junction_101441_Junction_101460_Junction_101473	J001	0.00537476428634328	7.7508595207934	0.00536869836712396	0.0356328703174305	10.119060002673	11.5177039391041	0.486485724193821	chr3L	22749992	22777109	27118	+	37	31	59	62	82	79	10.28%	9.90%	12.24%	13.72%	15.95%	16.95%	-0.0473333333333333
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	3_Junction_101422_Junction_101436_Junction_101441_Junction_101460_Junction_101473	J002	0.00284218622868797	3.45245333850693	0.0631579582020024	0.221930335458639	19.316799347784	18.9902770363369	-0.0910095615729336	chr3L	22760240	22777109	16870	+	273	248	376	334	384	340	75.83%	79.23%	78.01%	73.89%	74.71%	72.96%	0.0383666666666665
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	3_Junction_101422_Junction_101436_Junction_101441_Junction_101460_Junction_101473	J003	0.0193917134526428	2.17941745038024	0.139867394744317	0.372228398267106	4.79142957555959	3.71828740480792	-0.767496212923952	chr3L	22760247	22777109	16863	+	7	6	10	3	9	5	1.94%	1.92%	2.07%	0.66%	1.75%	1.07%	0.00816666666666666
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	3_Junction_101422_Junction_101436_Junction_101441_Junction_101460_Junction_101473	J004	0.0149165170559954	0.0455832726837855	0.830935121220459	0.93673954764102	6.19162028092103	5.99530166358619	-0.102270615134387	chr3L	22773716	22777109	3394	+	11	12	17	21	13	13	3.06%	3.83%	3.53%	4.65%	2.53%	2.79%	0.0015
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	3_Junction_101422_Junction_101436_Junction_101441_Junction_101460_Junction_101473	J005	0.0340256331573554	0.0182036509655461	0.892674409825362	0.960880161425738	7.85406199423333	7.8846201551426	0.013050195157283	chr3L	22775137	22777109	1973	+	32	16	20	32	26	29	8.89%	5.11%	4.15%	7.08%	5.06%	6.22%	-0.000700000000000006
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	5_Junction_101432_Junction_101436	J001	0.00830193381549539	35.2875882208132	2.84439006024676e-09	9.48735523677634e-08	8.35567540462357	4.8124619893458	-1.77247245607606	chr3L	22760240	22760787	548	+	27	26	36	6	13	7	9.00%	9.49%	8.74%	1.76%	3.27%	2.02%	0.0672666666666667
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	5_Junction_101432_Junction_101436	J002	0.00693013357294752	36.5854311660831	1.46119724054545e-09	5.08773831598267e-08	18.7089925809394	19.598623569398	0.247975974935567	chr3L	22760240	22777109	16870	+	273	248	376	334	384	340	91.00%	90.51%	91.26%	98.24%	96.73%	97.98%	-0.0672666666666666
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	5_Junction_101458_Junction_101460	J001	0.0232982060204104	0.868652113056662	0.351328731145581	0.630069205704008	3.97231466516821	4.49246019066441	0.372344969803215	chr3L	22773716	22774736	1021	+	3	6	6	9	8	9	21.43%	33.33%	26.09%	30.00%	38.10%	40.91%	-0.0938666666666667
SPoCk	chr3L_+_22749992_22760240_22760247_22760787_22773716_22774736_22775137_22777109	5_Junction_101458_Junction_101460	J002	0.019302226163681	0.890412383557155	0.34536558035132	0.624573210736597	6.27504943171232	5.91404773511012	-0.188068385881167	chr3L	22773716	22777109	3394	+	11	12	17	21	13	13	78.57%	66.67%	73.91%	70.00%	61.90%	59.09%	0.0938666666666665
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	3_Junction_10142_Junction_12829_Junction_12837	J001	0.0417132980652354	0.761836198522104	0.382754499229755	0.65945748498146	4.17141450157188	4.83530664448911	0.449596610682318	chr2L	15711	19878	4168	-	5	8	7	5	8	12	4.90%	7.62%	6.31%	4.50%	8.99%	13.19%	-0.0261666666666667
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	3_Junction_10142_Junction_12829_Junction_12837	J002	0.131513211612398	0.000515620468661382	0.981883770425884	0.997361424747265	3.83316107485708	3.99509439942307	0.124376060835895	chr2L	17207	19878	2672	-	7	3	7	12	2	3	6.86%	2.86%	6.31%	10.81%	2.25%	3.30%	-0.00109999999999999
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	3_Junction_10142_Junction_12829_Junction_12837	J003	0.00914710745751799	0.860466270089972	0.353608242116399	0.632339023544138	12.8874705613035	12.6979215788587	-0.0604542555908552	chr2L	17212	19878	2667	-	90	94	97	94	79	76	88.24%	89.52%	87.39%	84.68%	88.76%	83.52%	0.0273
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	3_Junction_12828_Junction_12835_Junction_14392	J001	0.0373726060008742	3.8316938663221	0.0502920835768484	0.190137343518145	2.16291885294336	3.5766069179518	1.48325334730628	chr2L	17207	18259	1053	-	1	2	2	6	6	2	2.13%	4.55%	4.26%	10.53%	12.77%	5.88%	-0.0608
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	3_Junction_12828_Junction_12835_Junction_14392	J002	0.0165950570091173	0.109231031820471	0.741021299060606	0.893923004991717	9.55538220190398	9.45272492754898	-0.0385472460706628	chr2L	17212	18259	1048	-	41	41	40	49	40	31	87.23%	93.18%	85.11%	85.96%	85.11%	91.18%	0.0109
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	3_Junction_12828_Junction_12835_Junction_14392	J003	0.0620898715349141	2.71629616501889	0.0993282586758818	0.298733458127215	3.17138137767861	1.93802508697556	-1.44594884828492	chr2L	18168	18259	92	-	5	1	5	2	1	1	10.64%	2.27%	10.64%	3.51%	2.13%	2.94%	0.0499
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	5_Junction_10139_Junction_10142	J001	0.0457230411395678	0.336055068440416	0.562115210669236	0.791887091261209	16.4615618012045	16.2168275797728	-0.0710842889860022	chr2L	15711	17051	1341	-	182	165	212	218	189	152	97.33%	95.38%	96.80%	97.76%	95.94%	92.68%	0.0104333333333334
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	5_Junction_10139_Junction_10142	J002	0.0552243606361645	0.306153174777123	0.580050400710635	0.803064972566364	4.30308582800524	4.6954399602837	0.265627443769042	chr2L	15711	19878	4168	-	5	8	7	5	8	12	2.67%	4.62%	3.20%	2.24%	4.06%	7.32%	-0.0104333333333333
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	5_Junction_12828_Junction_12829	J001	0.124428014590756	2.15421605244987	0.142178994752686	0.375997069072422	2.37534171768582	3.25987250321053	0.93304353891448	chr2L	17207	18259	1053	-	1	2	2	6	6	2	12.50%	40.00%	22.22%	33.33%	75.00%	40.00%	-0.245366666666667
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	5_Junction_12828_Junction_12829	J002	0.102409139025117	2.26544115472058	0.132288536581376	0.359262222723491	4.28194889358431	3.57865303499797	-0.539443761002584	chr2L	17207	19878	2672	-	7	3	7	12	2	3	87.50%	60.00%	77.78%	66.67%	25.00%	60.00%	0.245366666666667
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	5_Junction_12832_Junction_12833_Junction_12835_Junction_12837	J001	0.107825226987204	3.96289238641133	0.0465137158107971	0.179756218336125	3.75457375262908	2.00153221242801	-1.85491438161077	chr2L	17212	17334	123	-	5	2	10	2	2	0	3.47%	1.44%	6.21%	1.35%	1.59%	0.00%	0.0272666666666667
l(2)gl	chr2L_-_15711_17051_17207_17212_17334_18024_18168_18259_19878	5_Junction_12832_Junction_12833_Junction_12835_Junction_12837	J002	0.114189247848443	0.809015199386678	0.368411567543043	0.646361214411504	4.41009940517964	3.44069939011943	-0.746148527654029	chr2L	17212	18024	813	-	8	2	14	3	5	4	5.56%	1.44%	8.70%	2.03%	3.97%	3.60%	0.0203333333333333
